Algorithm,Heuristic/Depth Limit,Depth,Nodes Generated,Effective Branching Factor
IDS,N/A,19,9687,1.621061296041198
A*,Manhattan,24,1397,1.3522277690119548
A*,Misplaced Titles,24,19856,1.5103542553102667
IDS,N/A,46,112035,1.2875632104655215
A*,Manhattan,16,161,1.373809822724191
A*,Misplaced Titles,16,1017,1.5415498011338662
IDS,N/A,18,2262,1.5358920768896678
A*,Manhattan,26,5465,1.3923661865001622
A*,Misplaced Titles,26,48005,1.5137337003839195
IDS,N/A,28,40675,1.4608944577581802
A*,Manhattan,19,293,1.3484509013460895
A*,Misplaced Titles,19,2460,1.5082393550067623
IDS,N/A,27,24448,1.4538765474992064
A*,Manhattan,27,9742,1.4051662441866883
A*,Misplaced Titles,27,73761,1.5145718521378897
IDS,N/A,37,58029,1.3450770554970333
A*,Manhattan,25,3942,1.3926072916478975
A*,Misplaced Titles,25,36542,1.5223401183639338
IDS,N/A,31,23476,1.3835277494541216
A*,Manhattan,17,149,1.3422533185590193
A*,Misplaced Titles,17,1267,1.522356169062527
IDS,N/A,17,7853,1.6948050173412332
A*,Manhattan,22,559,1.3331602463396328
A*,Misplaced Titles,22,9154,1.5138164600200934
IDS,N/A,30,8119,1.3499471035071915
A*,Manhattan,23,1180,1.3600663236879909
A*,Misplaced Titles,23,16649,1.5259440683289403
IDS,N/A,31,20691,1.3779033545483073
A*,Manhattan,22,767,1.3524681983725289
A*,Misplaced Titles,22,8770,1.5108705439569454
IDS,N/A,30,20297,1.3918135547133825
A*,Manhattan,21,1029,1.3913883130297422
A*,Misplaced Titles,21,7932,1.533503920917994
IDS,N/A,25,2204,1.3605937247668412
A*,Manhattan,20,1286,1.4304149760842741
A*,Misplaced Titles,20,5186,1.5337042661923759
IDS,N/A,24,22592,1.5184999372483035
A*,Manhattan,20,906,1.40558272164366
A*,Misplaced Titles,20,4618,1.5248344541264687
IDS,N/A,34,31670,1.3563507187492427
A*,Manhattan,24,2760,1.391141196454687
A*,Misplaced Titles,24,27276,1.530467794024845
IDS,N/A,36,117025,1.3828832555096084
A*,Manhattan,15,68,1.3248516801703365
A*,Misplaced Titles,15,546,1.5222273108447646
IDS,N/A,21,15271,1.5820921826389074
A*,Manhattan,24,1906,1.3698461307011474
A*,Misplaced Titles,22,9738,1.5180779788563612
IDS,N/A,26,3688,1.3714635380174158
A*,Manhattan,25,2009,1.355561411825227
A*,Misplaced Titles,25,36378,1.5220662382306602
IDS,N/A,27,19010,1.4403923931120555
A*,Manhattan,23,1320,1.366712377060133
A*,Misplaced Titles,23,17731,1.5301271871852287
IDS,N/A,23,18669,1.533560505641306
A*,Manhattan,26,2803,1.3570657455804758
A*,Misplaced Titles,26,41818,1.505721808647996
IDS,N/A,34,56079,1.3793376663779628
A*,Manhattan,26,5034,1.387973829052713
A*,Misplaced Titles,26,43450,1.5079405582164505
IDS,N/A,36,17472,1.311725165509851
A*,Manhattan,18,280,1.367581521195325
A*,Misplaced Titles,18,1970,1.5241436514721158
IDS,N/A,26,8438,1.4158238123976454
A*,Manhattan,24,1314,1.3487811057301984
A*,Misplaced Titles,24,20234,1.5115414906819709
IDS,N/A,38,63631,1.3378651331276117
A*,Manhattan,19,810,1.4225847831010854
A*,Misplaced Titles,19,3893,1.5451204375225447
IDS,N/A,23,4157,1.4366079384302894
A*,Manhattan,25,6778,1.4231283247808217
A*,Misplaced Titles,25,37912,1.524582982469923
IDS,N/A,33,28376,1.3643880733312737
A*,Manhattan,26,6395,1.4008075784716527
A*,Misplaced Titles,26,44394,1.5091876459335363
IDS,N/A,34,59166,1.3815132831292707
A*,Manhattan,25,2453,1.3664316157438658
A*,Misplaced Titles,25,37873,1.5245202180520037
IDS,N/A,37,93134,1.3623861599919185
A*,Manhattan,24,2744,1.390804235062458
A*,Misplaced Titles,24,26808,1.5293645432057752
IDS,N/A,40,36548,1.3003839195550408
A*,Manhattan,20,465,1.3594794515697108
A*,Misplaced Titles,20,4217,1.517924532553681
IDS,N/A,28,32782,1.4496818263618534
A*,Manhattan,22,1762,1.4045775509782508
A*,Misplaced Titles,22,12582,1.535862222523076
IDS,N/A,26,8930,1.418913188303543
A*,Manhattan,24,3262,1.4008613876364941
A*,Misplaced Titles,24,22381,1.5179063529310075
IDS,N/A,32,15312,1.351394812548837
A*,Manhattan,20,552,1.3711878422439345
A*,Misplaced Titles,20,5224,1.534264224497736
IDS,N/A,20,4747,1.5269364471108193
A*,Manhattan,28,6067,1.3649169094268432
A*,Misplaced Titles,28,82408,1.4982018699515371
IDS,N/A,28,19711,1.4235818819691635
A*,Manhattan,16,143,1.3636675382028018
A*,Misplaced Titles,16,991,1.5390566416886404
IDS,N/A,16,287,1.4243529472380094
A*,Manhattan,21,285,1.308872594048965
A*,Misplaced Titles,21,7704,1.5313756151900544
IDS,N/A,21,10306,1.5527428224138458
A*,Manhattan,23,1007,1.3507236334207
A*,Misplaced Titles,23,17817,1.5304491157406057
IDS,N/A,39,72634,1.3324306504922083
A*,Manhattan,22,1040,1.3713170604254044
A*,Misplaced Titles,22,9486,1.516269871162829
IDS,N/A,28,35997,1.4545337297237755
A*,Manhattan,23,1995,1.3914761864174008
A*,Misplaced Titles,23,16561,1.5255925033922013
IDS,N/A,27,15611,1.4299216740338059
A*,Manhattan,24,3729,1.4086929765539091
A*,Misplaced Titles,24,20674,1.5128969755066877
IDS,N/A,42,50666,1.2942466881905703
A*,Manhattan,24,2305,1.3807380358675199
A*,Misplaced Titles,24,26596,1.5288586925783114
IDS,N/A,30,15285,1.3787182195701828
A*,Manhattan,19,310,1.3524595960503856
A*,Misplaced Titles,19,3399,1.5341244361624113
IDS,N/A,25,16489,1.4746459850306686
A*,Manhattan,19,158,1.3053254154131044
A*,Misplaced Titles,19,2303,1.5030133526460323
IDS,N/A,33,8034,1.3132011896652007
A*,Manhattan,22,1163,1.3783024638210242
A*,Misplaced Titles,22,14617,1.5463640281899143
IDS,N/A,26,24014,1.4739386394874636
A*,Manhattan,24,1278,1.3472208192729742
A*,Misplaced Titles,24,19619,1.509598779846665
IDS,N/A,26,22087,1.4692042702973571
A*,Manhattan,19,631,1.4040092410159755
A*,Misplaced Titles,19,3902,1.5453082358439068
IDS,N/A,37,39571,1.331231032993636
A*,Manhattan,26,5449,1.3922091784311004
A*,Misplaced Titles,24,26251,1.5280271721988163
IDS,N/A,34,52722,1.37683568645468
A*,Manhattan,18,272,1.3653809147435607
A*,Misplaced Titles,18,2163,1.5320781460976782
IDS,N/A,22,9019,1.512794464413576
A*,Manhattan,22,515,1.3282014956702752
A*,Misplaced Titles,22,9501,1.5163787728015188
IDS,N/A,32,30173,1.38034637129397
A*,Manhattan,26,2324,1.3473195766029828
A*,Misplaced Titles,26,46606,1.5120127558382337
IDS,N/A,28,2491,1.3222058115339945
A*,Manhattan,20,171,1.2931526839139194
A*,Misplaced Titles,20,4010,1.5141092708367028
IDS,N/A,34,30757,1.3551842703037134
A*,Manhattan,19,249,1.336951814838621
A*,Misplaced Titles,19,3412,1.5344326936328745
IDS,N/A,23,7734,1.4759139947066333
A*,Manhattan,18,249,1.3586956530726157
A*,Misplaced Titles,18,2061,1.5279721692183785
IDS,N/A,26,17386,1.4557426394401511
A*,Manhattan,25,2048,1.3566043274476718
A*,Misplaced Titles,25,37233,1.523481276769714
IDS,N/A,35,82369,1.381816563300789
A*,Manhattan,26,1841,1.335300439253723
A*,Misplaced Titles,26,39683,1.5026900256937517
IDS,N/A,30,19617,1.3902335119025369
A*,Manhattan,27,4042,1.3601212975009498
A*,Misplaced Titles,27,73050,1.5140286110442298
IDS,N/A,27,18356,1.4385259660788807
A*,Manhattan,25,3357,1.3836876148140966
A*,Misplaced Titles,25,37303,1.523595742506516
IDS,N/A,31,5977,1.3237989750820254
A*,Manhattan,20,730,1.3904844710039044
A*,Misplaced Titles,20,4348,1.5202481261318423
IDS,N/A,22,10904,1.525901954209882
A*,Manhattan,24,913,1.3284736633779013
A*,Misplaced Titles,24,19648,1.5096916901779889
IDS,N/A,36,67515,1.3619150137082765
A*,Manhattan,25,3367,1.3838522514532052
A*,Misplaced Titles,25,37373,1.5237100022228958
IDS,N/A,33,48927,1.3870992373621418
A*,Manhattan,19,517,1.389361601043133
A*,Misplaced Titles,19,3472,1.5358411547703625
IDS,N/A,23,8339,1.4807550288971445
A*,Manhattan,26,2021,1.3400998726007418
A*,Misplaced Titles,26,44108,1.5088125344402787
IDS,N/A,40,109805,1.3366433834175377
A*,Manhattan,27,10240,1.4077632641683733
A*,Misplaced Titles,27,73516,1.5143852309665053
IDS,N/A,33,58286,1.3944759801328954
A*,Manhattan,21,1764,1.4275626294055355
A*,Misplaced Titles,21,8086,1.534908739534906
IDS,N/A,21,2674,1.456123336216439
A*,Manhattan,20,655,1.382967789059225
A*,Misplaced Titles,20,4351,1.5203005554133997
IDS,N/A,30,29051,1.4085492483623532
A*,Manhattan,22,1337,1.3870652200249225
A*,Misplaced Titles,22,8942,1.5122049892831844
IDS,N/A,28,37456,1.4565991422336761
A*,Manhattan,27,4574,1.3663643569175568
A*,Misplaced Titles,27,73055,1.5140324490514738
IDS,N/A,31,57309,1.4239379312942289
A*,Manhattan,22,459,1.3212697305903578
A*,Misplaced Titles,22,10206,1.5213204648665506
IDS,N/A,32,93348,1.429933305787654
A*,Manhattan,24,2679,1.38941568218292
A*,Misplaced Titles,24,22047,1.516955692136579
IDS,N/A,26,27527,1.4816988951150671
A*,Manhattan,25,4409,1.3988579132075087
A*,Misplaced Titles,25,37923,1.5246006740479314
IDS,N/A,31,57989,1.4244798500265896
A*,Manhattan,25,4409,1.3988579132075087
A*,Misplaced Titles,25,36141,1.5216683465549943
IDS,N/A,37,82342,1.357858867329917
A*,Manhattan,24,1302,1.3482656115402611
A*,Misplaced Titles,24,19955,1.510667277828343
IDS,N/A,40,66148,1.319814568563456
A*,Manhattan,28,11692,1.3972745314110484
A*,Misplaced Titles,26,43342,1.5077962256386013
IDS,N/A,36,33986,1.3361937804400195
A*,Manhattan,20,880,1.4035378649110437
A*,Misplaced Titles,20,4391,1.5209963499860442
IDS,N/A,30,22812,1.397243545523155
A*,Manhattan,19,418,1.3739048176623518
A*,Misplaced Titles,19,3507,1.5366521453704798
IDS,N/A,19,14586,1.6563592497875217
A*,Manhattan,20,596,1.3764559358469501
A*,Misplaced Titles,20,4985,1.5306759483064025
IDS,N/A,26,31017,1.488517133989607
A*,Manhattan,27,6206,1.3818932963513486
A*,Misplaced Titles,27,71309,1.512676593603809
IDS,N/A,29,15834,1.3957687491244857
A*,Manhattan,22,956,1.3660775641652458
A*,Misplaced Titles,22,11148,1.5274376739393682
IDS,N/A,32,49271,1.4016625842939487
A*,Manhattan,26,3983,1.3755286079061184
A*,Misplaced Titles,26,46800,1.5122543432916917
IDS,N/A,26,20348,1.4645775550179654
A*,Manhattan,21,1162,1.3994654999493208
A*,Misplaced Titles,21,8316,1.5369601038982894
IDS,N/A,21,16083,1.5860000381417798
A*,Manhattan,15,84,1.34364730607793
A*,Misplaced Titles,15,527,1.518637224540033
IDS,N/A,17,2383,1.5799900625225347
A*,Manhattan,23,2049,1.3930929203109204
A*,Misplaced Titles,23,17519,1.529327172224172
IDS,N/A,27,31464,1.4675256516170088
A*,Manhattan,20,785,1.395543835987788
A*,Misplaced Titles,20,5293,1.5352711702693886
IDS,N/A,20,4609,1.5246857292411726
A*,Manhattan,28,8917,1.3838188484640364
A*,Misplaced Titles,28,86031,1.5005057967775235
IDS,N/A,40,108400,1.336213121134805
A*,Manhattan,14,126,1.4126236324966186
A*,Misplaced Titles,14,309,1.506101278205927
IDS,N/A,14,1389,1.6767902183834091
A*,Manhattan,26,3991,1.375634766934365
A*,Misplaced Titles,26,43097,1.507467518247532
IDS,N/A,30,44098,1.4282820003120895
A*,Manhattan,23,1058,1.3536281484289399
A*,Misplaced Titles,23,16956,1.5271567864021918
IDS,N/A,23,11859,1.5036007190925194
A*,Manhattan,27,9694,1.404909210854705
A*,Misplaced Titles,27,74092,1.5148230354029122
IDS,N/A,37,38833,1.330553856007242
A*,Manhattan,23,812,1.3381427210719479
A*,Misplaced Titles,23,17318,1.528560069102799
IDS,N/A,25,9742,1.4439292863137179
A*,Manhattan,20,495,1.363735857935765
A*,Misplaced Titles,20,4041,1.5146923866871902
IDS,N/A,20,3615,1.5062789782284254
A*,Manhattan,23,2105,1.3947270430900305
A*,Misplaced Titles,21,8044,1.5345281513374973
IDS,N/A,29,12028,1.3825992749822291
A*,Manhattan,22,446,1.3195453231366776
A*,Misplaced Titles,22,9910,1.51928661454512
IDS,N/A,30,4487,1.3235241463936163
A*,Manhattan,18,226,1.3513996501995713
A*,Misplaced Titles,18,1900,1.5210832285380378
IDS,N/A,18,1728,1.5130857494229015
A*,Manhattan,26,2127,1.3427373121213921
A*,Misplaced Titles,26,45478,1.5105886110599358
IDS,N/A,34,47751,1.3728311708496672
A*,Manhattan,19,479,1.3837903260950029
A*,Misplaced Titles,19,3559,1.5378429972306853
IDS,N/A,21,8573,1.5391893127971137
A*,Manhattan,24,3482,1.4046761177168923
A*,Misplaced Titles,24,21756,1.5161161027107943
IDS,N/A,26,45509,1.510628201552918
A*,Manhattan,26,3601,1.3702048633962831
A*,Misplaced Titles,26,49796,1.5158677913689838
IDS,N/A,36,52058,1.352114720799478
A*,Manhattan,24,4149,1.4149713391143504
A*,Misplaced Titles,24,22170,1.5173073812672797
IDS,N/A,32,64150,1.4132692044181419
A*,Manhattan,23,2772,1.4115187841182832
A*,Misplaced Titles,23,17514,1.529308192384137
IDS,N/A,27,29663,1.4643253986267162
A*,Manhattan,21,312,1.314526260145584
A*,Misplaced Titles,21,7620,1.530576350620689
IDS,N/A,33,28693,1.3648474728557354
A*,Manhattan,26,2762,1.3562968612291013
A*,Misplaced Titles,26,44066,1.5087572512935932
IDS,N/A,32,10737,1.3364880880096541
A*,Manhattan,19,605,1.400903362226865
A*,Misplaced Titles,19,3775,1.5426193943261008
IDS,N/A,21,11246,1.559210211710661
A*,Manhattan,20,672,1.3847407209530027
A*,Misplaced Titles,20,4155,1.5168008082208115
IDS,N/A,22,29710,1.5970325098307772
A*,Manhattan,24,1942,1.3709145456584981
A*,Misplaced Titles,24,20352,1.511907758211498
IDS,N/A,28,34728,1.4526705586283208
A*,Manhattan,22,1277,1.3841733881720382
A*,Misplaced Titles,22,10129,1.520796862140813
IDS,N/A,22,18569,1.5632766521023562
A*,Manhattan,24,1170,1.342273689808536
A*,Misplaced Titles,24,20520,1.5124257278098292
IDS,N/A,26,25208,1.476692054381429
A*,Manhattan,22,849,1.3587268815804627
A*,Misplaced Titles,22,11154,1.527475031935546
IDS,N/A,28,7363,1.3743871943050487
A*,Manhattan,11,42,1.4046499798915577
A*,Misplaced Titles,11,97,1.5157082420535903
IDS,N/A,13,358,1.571999995684196
A*,Manhattan,16,133,1.3575027797391785
A*,Misplaced Titles,16,656,1.499879916608192
IDS,N/A,16,130,1.35556847236775
A*,Manhattan,24,2485,1.385070670688563
A*,Misplaced Titles,24,20726,1.5130553386336383
IDS,N/A,38,70504,1.3414811439804517
A*,Manhattan,21,151,1.2698745136859761
A*,Misplaced Titles,21,7265,1.5271031141591145
IDS,N/A,29,23440,1.4147776595849861
A*,Manhattan,20,502,1.3646936974514614
A*,Misplaced Titles,20,4249,1.5184983926717504
IDS,N/A,38,52320,1.3309920661581471
A*,Manhattan,22,1344,1.3873944944144394
A*,Misplaced Titles,22,10336,1.5221959713851985
IDS,N/A,30,9949,1.359124728742057
A*,Manhattan,19,514,1.3889361114011962
A*,Misplaced Titles,19,3425,1.5347398404338997
IDS,N/A,21,9118,1.5437133041384008
A*,Manhattan,26,1982,1.3390958954271501
A*,Misplaced Titles,26,42076,1.5060780488527896
IDS,N/A,32,23337,1.3693088248024143
A*,Manhattan,20,299,1.3297915208011077
A*,Misplaced Titles,20,5987,1.5447580351729038
IDS,N/A,20,25802,1.6618149764010393
A*,Manhattan,25,1144,1.3253697099270254
A*,Misplaced Titles,25,35328,1.520284130250086
IDS,N/A,27,11643,1.4144740888254745
A*,Manhattan,22,1180,1.3792119149012925
A*,Misplaced Titles,22,9824,1.5186848216217816
IDS,N/A,22,2205,1.4189696871276514
A*,Manhattan,23,659,1.3260510245356834
A*,Misplaced Titles,23,17832,1.530505113794271
IDS,N/A,33,32552,1.370076376513609
A*,Manhattan,30,11021,1.3637686415778798
A*,Misplaced Titles,30,129234,1.4804005106250593
IDS,N/A,38,98359,1.3532867973312748
A*,Manhattan,24,1718,1.3639317264860507
A*,Misplaced Titles,24,19952,1.5106578141844405
IDS,N/A,32,46638,1.3992590434344307
A*,Manhattan,24,1263,1.3465582331136579
A*,Misplaced Titles,24,21390,1.5150447100143754
IDS,N/A,24,17021,1.5006901937536987
A*,Manhattan,23,1373,1.3690536206565735
A*,Misplaced Titles,23,16020,1.5233910983773409
IDS,N/A,23,4030,1.4346712431695086
A*,Manhattan,22,1600,1.3984334944969823
A*,Misplaced Titles,22,10440,1.52288884134939
IDS,N/A,38,59174,1.3353108960332596
A*,Manhattan,20,224,1.310727468561392
A*,Misplaced Titles,20,3982,1.5135788928676202
IDS,N/A,32,47896,1.400423375910719
A*,Manhattan,19,273,1.3434425109410084
A*,Misplaced Titles,19,2382,1.5056837963242675
IDS,N/A,27,248,1.2265447434826031
A*,Manhattan,26,6754,1.4037533634490722
A*,Misplaced Titles,26,43859,1.5084840420024896
IDS,N/A,30,48818,1.4331313600981788
A*,Manhattan,25,2631,1.3702658488108368
A*,Misplaced Titles,25,40435,1.528517086696335
IDS,N/A,25,775,1.304884487033974
A*,Manhattan,20,876,1.4032181882714456
A*,Misplaced Titles,20,5629,1.5400029842882934
IDS,N/A,24,13546,1.4864790564049786
A*,Manhattan,21,837,1.3777721531570837
A*,Misplaced Titles,21,8539,1.5388980799425294
IDS,N/A,31,33340,1.3992719103428095
A*,Manhattan,29,11679,1.3811961767865983
A*,Misplaced Titles,29,109564,1.4920440702520406
IDS,N/A,37,75581,1.3547182770935269
A*,Manhattan,26,3879,1.3741295652525436
A*,Misplaced Titles,26,44307,1.5090737850939744
IDS,N/A,30,12357,1.3689799942151584
A*,Manhattan,24,1185,1.3429863480593351
A*,Misplaced Titles,24,19425,1.508973835448151
IDS,N/A,24,20149,1.5112763833574347
A*,Manhattan,24,1145,1.341066236575935
A*,Misplaced Titles,24,20466,1.5122596821819687
IDS,N/A,28,52445,1.4742151173009117
A*,Manhattan,20,471,1.3603512040752546
A*,Misplaced Titles,20,4593,1.524420646916354
IDS,N/A,20,813,1.3979914885346596
A*,Manhattan,23,2085,1.3941482537494134
A*,Misplaced Titles,23,17090,1.5276795448417166
IDS,N/A,35,4751,1.2736526421565448
A*,Manhattan,23,1256,1.3637622980701114
A*,Misplaced Titles,23,19023,1.5348134947137848
IDS,N/A,25,7891,1.431809638854052
A*,Manhattan,9,27,1.4422495703074083
A*,Misplaced Titles,9,53,1.5544838261856166
IDS,N/A,9,300,1.8846716378431192
A*,Manhattan,27,2743,1.3407311403065865
A*,Misplaced Titles,27,61477,1.5043875422002198
IDS,N/A,31,22132,1.3808991326273055
A*,Manhattan,23,2364,1.401781502553853
A*,Misplaced Titles,23,17274,1.5283910102604752
IDS,N/A,33,70579,1.4025861969464584
A*,Manhattan,22,1375,1.388833305197865
A*,Misplaced Titles,22,9597,1.5170718813386301
IDS,N/A,22,4777,1.4697190694891578
A*,Manhattan,21,1026,1.3911948764526323
A*,Misplaced Titles,21,8478,1.5383727947919268
IDS,N/A,31,38117,1.4053290473509132
A*,Manhattan,25,2250,1.3617183839722016
A*,Misplaced Titles,25,36538,1.5223334524119387
IDS,N/A,37,42372,1.3336939718268341
A*,Manhattan,25,5800,1.4142856008262732
A*,Misplaced Titles,25,37324,1.5236300420191116
IDS,N/A,33,49765,1.3878132532055285
A*,Manhattan,24,2022,1.3732224072105634
A*,Misplaced Titles,24,23153,1.5200526691756273
IDS,N/A,26,26730,1.4800254748306045
A*,Manhattan,20,969,1.41031520717551
A*,Misplaced Titles,20,5702,1.540995465052713
IDS,N/A,20,7385,1.561052556968327
A*,Manhattan,22,812,1.3559776983448584
A*,Misplaced Titles,22,9577,1.516928031190674
IDS,N/A,26,42539,1.5067121134379065
A*,Manhattan,19,574,1.39703050427639
A*,Misplaced Titles,19,3742,1.5419066938995554
IDS,N/A,31,44920,1.41279354360799
A*,Manhattan,22,906,1.362746006706907
A*,Misplaced Titles,22,10976,1.5263585013770873
IDS,N/A,32,10351,1.334959828498343
A*,Manhattan,7,16,1.4859942891369484
A*,Misplaced Titles,7,16,1.4859942891369484
IDS,N/A,7,133,2.010978267725409
A*,Manhattan,15,217,1.431409786868819
A*,Misplaced Titles,15,576,1.527665129612012
IDS,N/A,15,2218,1.6713372890375395
A*,Manhattan,24,3086,1.3976276912036971
A*,Misplaced Titles,24,20938,1.5136970567397392
IDS,N/A,30,30602,1.4109934369444905
A*,Manhattan,24,2111,1.3756892482708636
A*,Misplaced Titles,24,21929,1.516616527611658
IDS,N/A,24,9996,1.4677747996109145
A*,Manhattan,20,580,1.3745843646622602
A*,Misplaced Titles,20,6400,1.5499189875483372
IDS,N/A,22,45493,1.628263747015561
A*,Manhattan,17,353,1.4121118591439574
A*,Misplaced Titles,17,1543,1.54010714905791
IDS,N/A,17,7952,1.6960544337991088
A*,Manhattan,18,399,1.3947568217007202
A*,Misplaced Titles,18,2010,1.5258466624681342
IDS,N/A,18,2841,1.5554623840968316
A*,Manhattan,22,878,1.3608028346387808
A*,Misplaced Titles,22,11087,1.5270567743996726
IDS,N/A,26,22187,1.4694595572010591
A*,Manhattan,20,503,1.364829494669903
A*,Misplaced Titles,20,4137,1.5164715813240526
IDS,N/A,20,838,1.4001101400962637
A*,Manhattan,19,614,1.4019925431885265
A*,Misplaced Titles,17,1118,1.5111936015240552
IDS,N/A,25,17017,1.4765063529989675
A*,Manhattan,21,296,1.311235074252847
A*,Misplaced Titles,21,7848,1.5327266688301517
IDS,N/A,21,8697,1.5402422150406836
A*,Manhattan,23,615,1.3220730117610824
A*,Misplaced Titles,21,7750,1.5318097975690643
IDS,N/A,25,4687,1.4022834167316547
A*,Manhattan,24,1836,1.3677121181863576
A*,Misplaced Titles,24,21150,1.5143325780506016
IDS,N/A,26,13276,1.4407197488975592
A*,Manhattan,27,4664,1.3673507903167608
A*,Misplaced Titles,27,73524,1.514391334171616
IDS,N/A,37,90197,1.3612068020151922
A*,Manhattan,23,2769,1.4114523315538194
A*,Misplaced Titles,23,18475,1.5328641654455384
IDS,N/A,31,9913,1.3455809876180158
A*,Manhattan,16,206,1.39513650083792
A*,Misplaced Titles,16,856,1.5250342952710854
IDS,N/A,22,12050,1.5328491282647327
A*,Manhattan,25,2351,1.364112237975282
A*,Misplaced Titles,25,35922,1.5212984414581425
IDS,N/A,31,32638,1.3983116793579236
A*,Manhattan,21,1314,1.4076819477144509
A*,Misplaced Titles,21,9307,1.5452221992514175
IDS,N/A,35,36960,1.3505374374202057
A*,Manhattan,22,1284,1.3845173746031991
A*,Misplaced Titles,22,10735,1.5248189301020563
IDS,N/A,26,22162,1.4693958393540827
A*,Manhattan,30,17677,1.3854162757907293
A*,Misplaced Titles,28,84288,1.4994093176578294
IDS,N/A,34,54663,1.378300537062697
A*,Manhattan,26,2632,1.3537842497764128
A*,Misplaced Titles,24,23374,1.5206544714653367
IDS,N/A,26,38853,1.5014688588329008
A*,Manhattan,20,336,1.3375713685100874
A*,Misplaced Titles,20,4314,1.5196515138180273
IDS,N/A,32,23722,1.3700091829570311
A*,Manhattan,26,3761,1.3724978306086866
A*,Misplaced Titles,26,41374,1.5051037669587082
IDS,N/A,32,54511,1.4060965079321173
A*,Manhattan,20,1027,1.4144204348262477
A*,Misplaced Titles,20,4916,1.5296095756614088
IDS,N/A,24,6783,1.4442506634310954
A*,Manhattan,26,4352,1.3802239927146989
A*,Misplaced Titles,26,43825,1.5084390485337174
IDS,N/A,30,11810,1.366915484508479
A*,Manhattan,20,485,1.3623449522236906
A*,Misplaced Titles,20,4510,1.523031294486603
IDS,N/A,36,1914,1.233573564038008
A*,Manhattan,26,4649,1.383732974159061
A*,Misplaced Titles,26,46822,1.512281678990941
IDS,N/A,34,57148,1.3801039382582445
A*,Manhattan,13,103,1.428346689880144
A*,Misplaced Titles,13,245,1.5267994909871079
IDS,N/A,13,893,1.686508652950617
A*,Manhattan,17,297,1.397836130617787
A*,Misplaced Titles,17,1213,1.518460770986563
IDS,N/A,19,178,1.3135395630475748
A*,Manhattan,22,2303,1.4217771906675318
A*,Misplaced Titles,20,4960,1.5302912105499287
IDS,N/A,24,18384,1.505514700372012
A*,Manhattan,21,662,1.362468815799214
A*,Misplaced Titles,21,8041,1.5345008940962261
IDS,N/A,31,47370,1.4152158693269483
A*,Manhattan,20,1012,1.4133802736216317
A*,Misplaced Titles,20,4384,1.5208750217575109
IDS,N/A,26,2405,1.349096102793594
A*,Manhattan,15,114,1.3712826781256677
A*,Misplaced Titles,15,543,1.5216682836160496
IDS,N/A,21,12912,1.5695009975455512
A*,Manhattan,24,1934,1.3706787701853143
A*,Misplaced Titles,24,21406,1.5150919128178113
IDS,N/A,24,31030,1.5387128263677512
A*,Manhattan,20,588,1.3755261980395934
A*,Misplaced Titles,20,4479,1.5225061413335013
IDS,N/A,26,54979,1.521651725920632
A*,Manhattan,25,1032,1.3199187185438939
A*,Misplaced Titles,25,34682,1.5191622687945607
IDS,N/A,33,22477,1.3547864955200937
A*,Manhattan,23,670,1.3270057891559066
A*,Misplaced Titles,23,17114,1.5277727590441048
IDS,N/A,31,23660,1.3838762297033926
A*,Manhattan,22,972,1.367108589729592
A*,Misplaced Titles,22,12080,1.5330223871140582
IDS,N/A,28,13523,1.4045536191519132
A*,Manhattan,24,2724,1.3903803754867934
A*,Misplaced Titles,22,12417,1.534940931375063
IDS,N/A,32,50168,1.402453068881801
A*,Manhattan,25,2702,1.3717261369480713
A*,Misplaced Titles,25,36762,1.5227056711751477
IDS,N/A,31,22708,1.382044094464677
A*,Manhattan,16,96,1.3301234559744795
A*,Misplaced Titles,16,580,1.4883814531348007
IDS,N/A,20,7106,1.558049531758144
A*,Manhattan,20,176,1.2950174885756143
A*,Misplaced Titles,20,4331,1.5199503761579294
IDS,N/A,30,4413,1.3227906939365144
A*,Manhattan,22,615,1.3389582968984415
A*,Misplaced Titles,22,9950,1.519564821588678
IDS,N/A,34,44067,1.3695931433249544
A*,Manhattan,22,1225,1.381560227465535
A*,Misplaced Titles,20,5431,1.5372481891978906
IDS,N/A,24,24482,1.5235917787845004
A*,Manhattan,25,2372,1.3645975505527288
A*,Misplaced Titles,25,35103,1.5198956406521806
IDS,N/A,31,32543,1.3981802008514033
A*,Manhattan,18,411,1.3970547766327894
A*,Misplaced Titles,18,2016,1.5260993490274997
IDS,N/A,18,5228,1.6090672621253368
A*,Manhattan,22,619,1.3393529220023392
A*,Misplaced Titles,22,12111,1.5332009903072505
IDS,N/A,32,78830,1.422399563019845
A*,Manhattan,23,1540,1.3759031262290191
A*,Misplaced Titles,23,16828,1.5266537316847923
IDS,N/A,25,18091,1.4801253708777307
A*,Manhattan,23,1056,1.3535167936616228
A*,Misplaced Titles,23,18014,1.5311809901277347
IDS,N/A,31,33800,1.3998905670094386
A*,Manhattan,24,2083,1.3749240845883592
A*,Misplaced Titles,22,10741,1.524857658449993
IDS,N/A,24,41956,1.5581756737747434
A*,Manhattan,28,7782,1.3771065495286556
A*,Misplaced Titles,28,84124,1.4993050263730896
IDS,N/A,30,9629,1.3576444218107253
A*,Manhattan,22,591,1.3365378096505567
A*,Misplaced Titles,22,10709,1.5246508681446407
IDS,N/A,22,5713,1.4817214079992733
A*,Manhattan,19,896,1.4301600163042534
A*,Misplaced Titles,19,4000,1.547327003580512
